,timestamp,active_flights_count
2347,2020-05-28 10:29:39.821366,4799
2348,2020-05-28 10:30:11.860160,4799
2349,2020-05-28 10:30:43.835734,4807
2350,2020-05-28 10:31:15.857633,4808
2351,2020-05-28 10:31:47.869513,4814
2352,2020-05-28 10:32:19.861729,4831
2353,2020-05-28 10:32:52.354527,4836
2354,2020-05-28 10:33:23.842569,4843
2355,2020-05-28 10:33:55.992751,4845
2356,2020-05-28 10:34:28.045734,4851
2357,2020-05-28 10:34:59.865503,4861
2358,2020-05-28 10:35:31.858002,4858
2359,2020-05-28 10:36:03.829579,4851
2360,2020-05-28 10:36:35.865383,4845
2361,2020-05-28 10:37:07.835410,4842
2362,2020-05-28 10:37:39.824256,4831
2363,2020-05-28 10:38:11.860482,4840
2364,2020-05-28 10:38:44.241284,4834
2365,2020-05-28 10:39:15.873304,4828
2366,2020-05-28 10:39:47.884886,4829
2367,2020-05-28 10:40:19.880359,4820
2368,2020-05-28 10:40:51.842942,4819
2369,2020-05-28 10:41:23.842338,4835
2370,2020-05-28 10:41:55.858536,4835
2371,2020-05-28 10:42:27.858667,4845
2372,2020-05-28 10:42:59.860655,4850
2373,2020-05-28 10:43:31.890797,4856
2374,2020-05-28 10:44:03.818130,4859
2375,2020-05-28 10:44:36.295346,4869
2376,2020-05-28 10:45:07.872380,4856
2377,2020-05-28 10:45:39.866893,4861
2378,2020-05-28 10:46:11.873162,4865
2379,2020-05-28 10:46:43.848160,4878
2380,2020-05-28 10:47:15.841834,4877
2381,2020-05-28 10:47:47.870204,4874
2382,2020-05-28 10:48:19.841735,4894
2383,2020-05-28 10:48:52.324798,4892
2384,2020-05-28 10:49:23.866138,4894
2385,2020-05-28 10:49:55.912519,4920
2386,2020-05-28 10:50:27.871234,4925
2387,2020-05-28 10:50:59.878255,4936
2388,2020-05-28 10:51:31.916326,4941
2389,2020-05-28 10:52:03.855314,4940
2390,2020-05-28 10:52:35.864578,4951
2391,2020-05-28 10:53:07.916073,4957
2392,2020-05-28 10:53:39.878152,4953
2393,2020-05-28 10:54:11.854187,4969
2394,2020-05-28 10:54:43.840036,4978
2395,2020-05-28 10:55:15.868569,4968
2396,2020-05-28 10:55:47.884720,4979
2397,2020-05-28 10:56:19.890032,4973
2398,2020-05-28 10:56:51.895377,4990
2399,2020-05-28 10:57:23.887361,4979
2400,2020-05-28 10:57:55.863602,5000
2401,2020-05-28 10:58:27.866990,5004
2402,2020-05-28 10:59:00.204576,5030
2403,2020-05-28 10:59:31.873450,5029
2404,2020-05-28 11:00:03.848518,5033
2405,2020-05-28 11:00:35.866833,5048
2406,2020-05-28 11:01:07.861567,5043
2407,2020-05-28 11:01:39.860783,5048
2408,2020-05-28 11:02:11.865386,5053
2409,2020-05-28 11:02:43.868227,5040
2410,2020-05-28 11:03:15.848550,5034
2411,2020-05-28 11:03:47.906155,5049
2412,2020-05-28 11:04:19.870405,5058
2413,2020-05-28 11:04:51.898150,5061
2414,2020-05-28 11:05:23.829735,5053
2415,2020-05-28 11:05:55.884242,5050
2416,2020-05-28 11:06:27.886201,5044
2417,2020-05-28 11:06:59.905628,5037
2418,2020-05-28 11:07:31.914632,5032
2419,2020-05-28 11:08:03.833372,5029
2420,2020-05-28 11:08:35.900383,5045
2421,2020-05-28 11:09:07.858231,5037
2422,2020-05-28 11:09:39.894988,5061
2423,2020-05-28 11:10:11.833536,5068
2424,2020-05-28 11:10:43.893777,5077
2425,2020-05-28 11:11:15.858819,5082
2426,2020-05-28 11:11:48.126419,5087
2427,2020-05-28 11:12:19.898260,5106
2428,2020-05-28 11:12:51.858294,5112
2429,2020-05-28 11:13:23.878800,5099
2430,2020-05-28 11:13:55.892958,5117
2431,2020-05-28 11:14:27.972903,5121
2432,2020-05-28 11:14:59.888568,5118
2433,2020-05-28 11:15:31.917136,5115
2434,2020-05-28 11:16:03.901398,5116
2435,2020-05-28 11:16:35.884264,5117
2436,2020-05-28 11:17:07.870539,5115
2437,2020-05-28 11:17:39.902258,5092
2438,2020-05-28 11:18:11.886086,5091
2439,2020-05-28 11:18:43.893734,5089
2440,2020-05-28 11:19:15.887633,5096
2441,2020-05-28 11:19:47.883450,5107
2442,2020-05-28 11:20:19.895965,5109
2443,2020-05-28 11:20:51.897406,5107
2444,2020-05-28 11:21:23.900806,5116
2445,2020-05-28 11:21:55.884853,5121
2446,2020-05-28 11:22:27.865143,5097
2447,2020-05-28 11:22:59.865512,5103
2448,2020-05-28 11:23:31.889207,5107
2449,2020-05-28 11:24:03.894377,5115
2450,2020-05-28 11:24:35.876532,5119
2451,2020-05-28 11:25:07.887374,5101
2452,2020-05-28 11:25:39.902005,5107
2453,2020-05-28 11:26:11.855751,5108
2454,2020-05-28 11:26:43.881742,5099
2455,2020-05-28 11:27:15.870780,5086
2456,2020-05-28 11:27:47.976743,5088
2457,2020-05-28 11:28:19.868457,5090
2458,2020-05-28 11:28:51.851222,5106
2459,2020-05-28 11:29:23.869034,5093
2460,2020-05-28 11:29:56.045930,5085
2461,2020-05-28 11:30:27.888328,5058
2462,2020-05-28 11:30:59.875407,5075
2463,2020-05-28 11:31:31.904911,5080
2464,2020-05-28 11:32:03.919687,5069
2465,2020-05-28 11:32:35.887432,5071
2466,2020-05-28 11:33:07.878695,5079
2467,2020-05-28 11:33:39.935206,5071
2468,2020-05-28 11:34:11.897956,5070
2469,2020-05-28 11:34:43.914855,5066
2470,2020-05-28 11:35:15.909288,5067
2471,2020-05-28 11:35:47.907561,5073
2472,2020-05-28 11:36:19.909214,5082
2473,2020-05-28 11:36:51.903419,5083
2474,2020-05-28 11:37:23.910215,5080
2475,2020-05-28 11:37:55.890688,5070
2476,2020-05-28 11:38:27.892102,5073
2477,2020-05-28 11:38:59.904353,5064
2478,2020-05-28 11:39:32.137598,5056
2479,2020-05-28 11:40:03.903847,5051
2480,2020-05-28 11:40:35.945772,5054
2481,2020-05-28 11:41:07.923307,5048
2482,2020-05-28 11:41:39.893143,5047
2483,2020-05-28 11:42:11.862599,5041
2484,2020-05-28 11:42:43.903158,5028
2485,2020-05-28 11:43:15.896116,5036
2486,2020-05-28 11:43:48.155108,5041
2487,2020-05-28 11:44:19.933756,5027
2488,2020-05-28 11:44:51.892553,5036
2489,2020-05-28 11:45:23.889584,5023
2490,2020-05-28 11:45:55.909471,5039
2491,2020-05-28 11:46:31.143622,5049
2492,2020-05-28 11:46:59.918939,5045
2493,2020-05-28 11:47:31.911066,5041
2494,2020-05-28 11:48:03.897580,5052
2495,2020-05-28 11:48:35.868782,5078
2496,2020-05-28 11:49:07.925334,5081
2497,2020-05-28 11:49:39.902091,5078
2498,2020-05-28 11:50:11.913490,5085
2499,2020-05-28 11:50:43.913077,5072
2500,2020-05-28 11:51:15.879497,5070
2501,2020-05-28 11:51:48.289080,5069
2502,2020-05-28 11:52:19.948787,5055
2503,2020-05-28 11:52:52.513182,5070
2504,2020-05-28 11:53:23.880412,5063
2505,2020-05-28 11:53:55.907291,5069
2506,2020-05-28 11:54:27.892552,5063
2507,2020-05-28 11:54:59.939844,5070
2508,2020-05-28 11:55:31.914042,5076
2509,2020-05-28 11:56:03.915331,5084
2510,2020-05-28 11:56:35.941271,5088
2511,2020-05-28 11:57:07.916490,5084
2512,2020-05-28 11:57:39.907489,5078
2513,2020-05-28 11:58:11.908413,5071
2514,2020-05-28 11:58:43.875184,5077
2515,2020-05-28 11:59:15.897802,5090
2516,2020-05-28 11:59:48.040631,5086
2517,2020-05-28 12:00:19.908408,5085
2518,2020-05-28 12:00:51.921968,5091
2519,2020-05-28 12:01:23.968207,5095
2520,2020-05-28 12:01:55.901908,5097
2521,2020-05-28 12:02:28.314487,5108
2522,2020-05-28 12:02:59.930976,5104
2523,2020-05-28 12:03:31.911842,5128
2524,2020-05-28 12:04:03.919404,5128
2525,2020-05-28 12:04:35.937812,5127
2526,2020-05-28 12:05:07.928125,5141
2527,2020-05-28 12:05:39.976460,5133
2528,2020-05-28 12:06:11.912228,5139
2529,2020-05-28 12:06:43.934994,5148
2530,2020-05-28 12:07:15.858816,5141
2531,2020-05-28 12:07:47.923377,5135
2532,2020-05-28 12:08:19.904627,5152
2533,2020-05-28 12:08:51.898698,5155
2534,2020-05-28 12:09:23.928248,5156
2535,2020-05-28 12:09:55.941276,5145
2536,2020-05-28 12:10:27.913105,5152
2537,2020-05-28 12:10:59.946214,5150
2538,2020-05-28 12:11:31.950362,5140
2539,2020-05-28 12:12:03.867350,5146
2540,2020-05-28 12:12:35.994181,5148
2541,2020-05-28 12:13:07.896187,5154
2542,2020-05-28 12:13:39.917406,5167
2543,2020-05-28 12:14:11.895505,5170
2544,2020-05-28 12:14:44.133097,5176
2545,2020-05-28 12:15:15.894435,5171
2546,2020-05-28 12:15:49.350997,5175
2547,2020-05-28 12:16:19.972112,5171
2548,2020-05-28 12:16:51.927363,5164
2549,2020-05-28 12:17:23.924079,5174
2550,2020-05-28 12:17:55.956001,5174
2551,2020-05-28 12:18:27.921091,5182
2552,2020-05-28 12:18:59.935474,5185
2553,2020-05-28 12:19:31.940260,5193
2554,2020-05-28 12:20:03.968866,5191
2555,2020-05-28 12:20:35.947477,5180
2556,2020-05-28 12:21:07.934765,5187
2557,2020-05-28 12:21:39.934076,5176
2558,2020-05-28 12:22:11.904635,5174
2559,2020-05-28 12:22:43.933822,5190
2560,2020-05-28 12:23:15.894745,5189
2561,2020-05-28 12:23:47.915669,5194
2562,2020-05-28 12:24:19.961055,5205
2563,2020-05-28 12:24:51.899887,5203
2564,2020-05-28 12:25:23.903186,5205
2565,2020-05-28 12:25:55.930395,5198
2566,2020-05-28 12:26:28.365493,5200
2567,2020-05-28 12:26:59.912517,5204
2568,2020-05-28 12:27:31.927956,5214
2569,2020-05-28 12:28:03.885982,5226
2570,2020-05-28 12:28:35.967091,5203
2571,2020-05-28 12:29:07.986322,5226
2572,2020-05-28 12:29:39.879027,5237
2573,2020-05-28 12:30:11.901052,5234
2574,2020-05-28 12:30:44.352721,5225
2575,2020-05-28 12:31:15.969031,5237
2576,2020-05-28 12:31:47.912487,5218
2577,2020-05-28 12:32:19.932227,5219
2578,2020-05-28 12:32:51.903632,5221
2579,2020-05-28 12:33:23.913041,5233
2580,2020-05-28 12:33:55.990796,5232
2581,2020-05-28 12:34:27.932938,5253
2582,2020-05-28 12:34:59.944462,5259
2583,2020-05-28 12:35:31.931041,5256
2584,2020-05-28 12:36:03.895081,5271
2585,2020-05-28 12:36:35.968450,5289
2586,2020-05-28 12:37:07.921605,5294
2587,2020-05-28 12:37:39.932659,5298
2588,2020-05-28 12:38:11.891926,5310
2589,2020-05-28 12:38:44.940353,5313
2590,2020-05-28 12:39:16.087524,5344
2591,2020-05-28 12:39:47.949943,5347
2592,2020-05-28 12:40:19.952846,5345
2593,2020-05-28 12:40:51.946883,5344
2594,2020-05-28 12:41:23.927900,5346
2595,2020-05-28 12:41:55.956311,5361
2596,2020-05-28 12:42:27.905348,5360
2597,2020-05-28 12:42:59.892316,5366
2598,2020-05-28 12:43:31.947846,5372
2599,2020-05-28 12:44:03.921671,5369
2600,2020-05-28 12:44:36.330385,5378
2601,2020-05-28 12:45:07.954427,5384
2602,2020-05-28 12:45:39.906493,5377
2603,2020-05-28 12:46:11.898995,5375
2604,2020-05-28 12:46:43.931985,5368
2605,2020-05-28 12:47:15.979757,5388
2606,2020-05-28 12:47:47.912380,5391
2607,2020-05-28 12:48:19.983307,5404
2608,2020-05-28 12:48:51.920975,5412
2609,2020-05-28 12:49:23.976034,5414
2610,2020-05-28 12:49:55.936185,5402
2611,2020-05-28 12:50:27.892655,5405
2612,2020-05-28 12:50:59.926547,5414
2613,2020-05-28 12:51:31.953236,5423
2614,2020-05-28 12:52:03.956943,5430
2615,2020-05-28 12:52:35.949130,5447
2616,2020-05-28 12:53:07.923478,5441
2617,2020-05-28 12:53:39.950919,5428
2618,2020-05-28 12:54:11.946006,5433
2619,2020-05-28 12:54:44.612470,5441
2620,2020-05-28 12:55:15.933386,5444
2621,2020-05-28 12:55:47.938551,5442
2622,2020-05-28 12:56:19.959159,5435
2623,2020-05-28 12:56:51.911036,5459
2624,2020-05-28 12:57:24.393565,5447
2625,2020-05-28 12:57:55.939185,5460
2626,2020-05-28 12:58:27.948096,5462
2627,2020-05-28 12:58:59.904178,5461
2628,2020-05-28 12:59:32.993116,5475
2629,2020-05-28 13:00:03.960174,5488
2630,2020-05-28 13:00:35.907923,5496
2631,2020-05-28 13:01:08.147192,5500
2632,2020-05-28 13:01:39.895542,5519
2633,2020-05-28 13:02:11.907617,5516
2634,2020-05-28 13:02:43.974076,5520
2635,2020-05-28 13:03:15.941405,5520
2636,2020-05-28 13:03:47.924456,5525
2637,2020-05-28 13:04:19.909317,5549
2638,2020-05-28 13:04:51.920300,5571
2639,2020-05-28 13:05:24.118051,5595
2640,2020-05-28 13:05:55.890111,5599
2641,2020-05-28 13:06:27.892405,5607
2642,2020-05-28 13:06:59.960820,5617
2643,2020-05-28 13:07:33.032031,5631
2644,2020-05-28 13:08:03.914060,5621
2645,2020-05-28 13:08:35.901278,5640
2646,2020-05-28 13:09:07.908067,5651
2647,2020-05-28 13:09:39.934595,5659
2648,2020-05-28 13:10:11.903077,5667
2649,2020-05-28 13:10:43.953356,5677
2650,2020-05-28 13:11:15.906568,5673
2651,2020-05-28 13:11:47.938743,5685
2652,2020-05-28 13:12:19.924049,5695
2653,2020-05-28 13:12:51.915004,5691
2654,2020-05-28 13:13:23.954721,5696
2655,2020-05-28 13:13:55.922095,5708
2656,2020-05-28 13:14:27.920228,5731
2657,2020-05-28 13:14:59.950777,5733
2658,2020-05-28 13:15:31.921595,5736
2659,2020-05-28 13:16:03.976458,5731
2660,2020-05-28 13:16:35.940635,5738
2661,2020-05-28 13:17:07.914343,5748
2662,2020-05-28 13:17:39.934915,5758
2663,2020-05-28 13:18:11.918892,5758
2664,2020-05-28 13:18:43.905626,5780
2665,2020-05-28 13:19:15.962182,5786
2666,2020-05-28 13:19:47.962502,5806
2667,2020-05-28 13:20:20.003155,5804
2668,2020-05-28 13:20:52.453105,5800
2669,2020-05-28 13:21:24.033972,5802
2670,2020-05-28 13:21:56.035868,5807
2671,2020-05-28 13:22:28.060351,5810
2672,2020-05-28 13:23:00.054303,5821
2673,2020-05-28 13:23:32.054785,5848
2674,2020-05-28 13:24:04.047869,5846
2675,2020-05-28 13:24:36.021446,5857
2676,2020-05-28 13:26:11.966055,5891
2677,2020-05-28 13:26:44.051079,5899
2678,2020-05-28 13:27:16.049182,5908
2679,2020-05-28 13:27:17.329679,5910
2680,2020-05-28 13:27:48.021794,5922
2681,2020-05-28 13:27:50.095222,5925
2682,2020-05-28 13:28:20.062237,5940
2683,2020-05-28 13:28:52.416905,5952
2684,2020-05-28 13:29:24.014463,5951
2685,2020-05-28 13:29:56.036633,5958
2686,2020-05-28 13:30:28.094564,5962
2687,2020-05-28 13:31:00.057130,5966
2688,2020-05-28 13:31:32.059714,5975
2689,2020-05-28 13:32:04.092171,5966
2690,2020-05-28 13:32:36.482587,6006
2691,2020-05-28 13:33:08.070174,6025
2692,2020-05-28 13:33:40.037950,6037
2693,2020-05-28 13:34:12.050238,6055
2694,2020-05-28 13:34:44.717079,6063
2695,2020-05-28 13:35:16.082512,6057
2696,2020-05-28 13:35:48.124863,6048
2697,2020-05-28 13:36:20.093743,6057
2698,2020-05-28 13:36:52.092060,6056
2699,2020-05-28 13:37:24.154538,6054
2700,2020-05-28 13:37:56.129654,6060
2701,2020-05-28 13:38:28.160155,6060
2702,2020-05-28 13:39:00.086703,6054
2703,2020-05-28 13:39:32.148612,6046
2704,2020-05-28 13:40:04.113013,6054
2705,2020-05-28 13:40:36.124034,6062
2706,2020-05-28 13:41:08.113943,6071
2707,2020-05-28 13:41:40.084263,6064
2708,2020-05-28 13:42:12.091984,6077
2709,2020-05-28 13:42:44.116161,6079
2710,2020-05-28 13:43:16.189927,6087
2711,2020-05-28 13:43:48.130647,6086
2712,2020-05-28 13:44:20.096786,6109
2713,2020-05-28 13:44:52.515127,6106
2714,2020-05-28 13:45:24.121290,6099
2715,2020-05-28 13:45:56.141070,6106
2716,2020-05-28 13:46:28.315136,6112
2717,2020-05-28 13:47:00.161311,6106
2718,2020-05-28 13:47:32.153221,6114
2719,2020-05-28 13:48:04.140981,6100
2720,2020-05-28 13:48:36.151234,6121
2721,2020-05-28 13:49:08.139561,6102
2722,2020-05-28 13:49:40.111038,6107
2723,2020-05-28 13:50:12.160309,6122
2724,2020-05-28 13:50:44.555084,6128
2725,2020-05-28 13:51:16.175175,6148
2726,2020-05-28 13:51:48.223639,6133
2727,2020-05-28 13:52:20.173383,6143
2728,2020-05-28 13:52:52.256435,6144
2729,2020-05-28 13:53:24.227345,6164
2730,2020-05-28 13:53:56.201908,6205
2731,2020-05-28 13:54:28.210958,6225
2732,2020-05-28 13:55:00.209849,6226
2733,2020-05-28 13:55:32.199174,6228
2734,2020-05-28 13:56:04.216140,6241
2735,2020-05-28 13:56:36.216265,6240
2736,2020-05-28 13:57:08.192195,6246
2737,2020-05-28 13:57:40.208944,6264
2738,2020-05-28 13:58:12.233706,6286
2739,2020-05-28 13:58:44.284239,6301
2740,2020-05-28 13:59:16.229737,6332
2741,2020-05-28 13:59:48.263037,6337
2742,2020-05-28 14:00:20.278594,6351
2743,2020-05-28 14:00:52.317593,6346
2744,2020-05-28 14:01:24.251741,6355
2745,2020-05-28 14:01:56.434552,6375
2746,2020-05-28 14:02:28.194619,6388
2747,2020-05-28 14:03:00.384598,6402
2748,2020-05-28 14:03:32.200504,6418
2749,2020-05-28 14:04:04.218564,6411
2750,2020-05-28 14:04:36.217411,6420
2751,2020-05-28 14:05:08.241352,6444
2752,2020-05-28 14:05:40.218925,6448
2753,2020-05-28 14:06:12.287309,6455
2754,2020-05-28 14:06:44.237931,6483
2755,2020-05-28 14:07:16.221406,6476
2756,2020-05-28 14:07:48.228926,6482
2757,2020-05-28 14:08:20.246865,6486
2758,2020-05-28 14:08:52.200073,6504
2759,2020-05-28 14:09:24.646810,6527
2760,2020-05-28 14:09:56.214764,6553
2761,2020-05-28 14:10:28.201426,6562
2762,2020-05-28 14:11:00.222637,6572
2763,2020-05-28 14:11:32.261030,6583
2764,2020-05-28 14:12:04.239973,6578
2765,2020-05-28 14:12:36.268538,6575
2766,2020-05-28 14:13:08.217602,6571
2767,2020-05-28 14:13:40.208987,6586
2768,2020-05-28 14:14:12.242207,6598
2769,2020-05-28 14:14:44.258286,6621
2770,2020-05-28 14:15:16.210764,6647
2771,2020-05-28 14:15:48.225221,6648
2772,2020-05-28 14:16:20.225789,6650
2773,2020-05-28 14:16:52.242199,6653
2774,2020-05-28 14:17:24.226291,6677
2775,2020-05-28 14:17:56.237062,6678
2776,2020-05-28 14:18:28.262171,6698
2777,2020-05-28 14:19:00.262944,6712
2778,2020-05-28 14:19:32.230203,6720
2779,2020-05-28 14:20:04.248853,6708
2780,2020-05-28 14:20:36.257298,6728
2781,2020-05-28 14:21:08.243345,6721
2782,2020-05-28 14:21:40.248897,6716
2783,2020-05-28 14:22:12.248905,6742
2784,2020-05-28 14:22:44.266793,6768
2785,2020-05-28 14:23:16.234185,6765
2786,2020-05-28 14:23:48.263296,6795
2787,2020-05-28 14:24:20.230536,6808
2788,2020-05-28 14:24:52.251338,6820
2789,2020-05-28 14:25:24.267134,6824
2790,2020-05-28 14:25:56.233722,6824
2791,2020-05-28 14:26:28.707520,6844
2792,2020-05-28 14:27:00.410940,6856
2793,2020-05-28 14:27:32.256474,6852
2794,2020-05-28 14:28:04.270507,6860
2795,2020-05-28 14:28:36.280319,6870
2796,2020-05-28 14:29:08.235899,6892
2797,2020-05-28 14:29:40.674700,6925
2798,2020-05-28 14:30:12.237145,6925
2799,2020-05-28 14:30:44.250810,6956
2800,2020-05-28 14:31:16.220726,6988
2801,2020-05-28 14:31:48.260336,6997
2802,2020-05-28 14:32:20.266213,7022
2803,2020-05-28 14:32:52.269837,7018
2804,2020-05-28 14:33:24.267555,7031
2805,2020-05-28 14:33:56.266239,7025
2806,2020-05-28 14:34:28.266437,7031
2807,2020-05-28 14:35:00.204702,7036
2808,2020-05-28 14:35:32.205357,7042
2809,2020-05-28 14:36:04.209193,7041
2810,2020-05-28 14:36:36.429931,7055
2811,2020-05-28 14:37:08.188991,7063
2812,2020-05-28 14:37:40.241215,7069
2813,2020-05-28 14:38:12.203493,7060
2814,2020-05-28 14:38:44.244086,7070
2815,2020-05-28 14:39:16.237953,7088
2816,2020-05-28 14:39:48.232441,7110
2817,2020-05-28 14:40:20.255897,7116
2818,2020-05-28 14:40:55.617962,7129
2819,2020-05-28 14:41:24.265597,7141
2820,2020-05-28 14:41:56.238573,7144
2821,2020-05-28 14:42:28.254448,7165
2822,2020-05-28 14:43:00.239033,7179
2823,2020-05-28 14:43:32.255112,7184
2824,2020-05-28 14:44:04.222685,7191
2825,2020-05-28 14:44:36.241885,7207
2826,2020-05-28 14:45:08.204817,7230
2827,2020-05-28 14:45:40.226385,7228
2828,2020-05-28 14:46:12.260191,7234
2829,2020-05-28 14:46:44.243968,7224
2830,2020-05-28 14:47:16.226472,7234
2831,2020-05-28 14:47:48.192778,7268
2832,2020-05-28 14:48:21.137613,7273
2833,2020-05-28 14:48:52.250057,7293
2834,2020-05-28 14:49:24.885568,7307
2835,2020-05-28 14:49:56.190029,7304
2836,2020-05-28 14:50:28.242182,7320
2837,2020-05-28 14:51:05.219905,7345
2838,2020-05-28 14:51:32.264710,7362
2839,2020-05-28 14:52:04.255964,7367
2840,2020-05-28 14:52:36.320889,7394
2841,2020-05-28 14:53:08.243546,7427
2842,2020-05-28 14:53:40.272687,7429
2843,2020-05-28 14:54:12.250354,7429
2844,2020-05-28 14:54:44.236106,7448
2845,2020-05-28 14:55:16.240489,7453
2846,2020-05-28 14:55:48.507079,7450
2847,2020-05-28 14:56:20.324034,7442
2848,2020-05-28 14:56:52.425570,7454
2849,2020-05-28 14:57:24.273475,7453
2850,2020-05-28 14:57:56.271641,7467
2851,2020-05-28 14:58:34.565443,7469
2852,2020-05-28 14:59:00.256125,7476
2853,2020-05-28 14:59:32.244393,7481
2854,2020-05-28 15:00:04.250237,7488
2855,2020-05-28 15:00:36.265419,7493
2856,2020-05-28 15:01:08.220713,7496
2857,2020-05-28 15:01:40.211636,7519
2858,2020-05-28 15:02:12.246482,7518
2859,2020-05-28 15:02:44.237331,7518
2860,2020-05-28 15:03:16.258787,7535
2861,2020-05-28 15:03:48.234693,7530
2862,2020-05-28 15:04:20.217547,7563
2863,2020-05-28 15:04:52.266481,7555
2864,2020-05-28 15:05:24.463718,7549
2865,2020-05-28 15:05:56.225222,7564
2866,2020-05-28 15:06:28.305126,7608
2867,2020-05-28 15:07:00.266986,7626
2868,2020-05-28 15:07:32.256857,7643
2869,2020-05-28 15:08:04.268088,7638
2870,2020-05-28 15:08:36.242238,7648
2871,2020-05-28 15:09:08.236953,7655
2872,2020-05-28 15:09:40.234283,7672
2873,2020-05-28 15:10:12.251249,7672
2874,2020-05-28 15:10:44.251054,7678
2875,2020-05-28 15:11:16.277823,7690
2876,2020-05-28 15:11:48.278892,7686
2877,2020-05-28 15:12:20.273288,7692
2878,2020-05-28 15:12:52.240246,7688
2879,2020-05-28 15:13:24.270722,7696
2880,2020-05-28 15:13:56.219220,7714
2881,2020-05-28 15:14:28.389578,7731
2882,2020-05-28 15:15:00.303964,7731
2883,2020-05-28 15:15:32.330457,7743
2884,2020-05-28 15:16:04.293550,7738
2885,2020-05-28 15:16:36.300954,7740
2886,2020-05-28 15:17:08.507728,7751
2887,2020-05-28 15:17:40.557533,7745
2888,2020-05-28 15:18:12.318674,7752
2889,2020-05-28 15:18:44.945499,7765
2890,2020-05-28 15:19:16.291739,7766
2891,2020-05-28 15:19:48.260499,7776
2892,2020-05-28 15:20:20.313392,7778
2893,2020-05-28 15:20:52.481096,7785
2894,2020-05-28 15:21:24.255427,7775
2895,2020-05-28 15:21:56.342905,7762
2896,2020-05-28 15:22:28.452478,7762
2897,2020-05-28 15:23:00.464842,7758
2898,2020-05-28 15:23:32.374627,7770
2899,2020-05-28 15:24:04.385600,7775
2900,2020-05-28 15:24:36.387856,7783
2901,2020-05-28 15:25:08.353952,7795
2902,2020-05-28 15:25:40.385308,7809
2903,2020-05-28 15:26:12.363287,7809
2904,2020-05-28 15:26:44.431119,7816
2905,2020-05-28 15:27:16.375237,7825
2906,2020-05-28 15:27:48.369496,7846
2907,2020-05-28 15:28:20.370237,7862
2908,2020-05-28 15:28:52.764951,7848
2909,2020-05-28 15:29:24.406819,7850
2910,2020-05-28 15:29:56.381306,7851
2911,2020-05-28 15:30:28.373446,7827
2912,2020-05-28 15:31:00.364094,7828
2913,2020-05-28 15:31:32.404595,7825
2914,2020-05-28 15:32:04.432671,7804
2915,2020-05-28 15:32:36.371243,7809
2916,2020-05-28 15:33:08.404827,7816
2917,2020-05-28 15:33:40.429086,7813
2918,2020-05-28 15:34:12.371999,7802
2919,2020-05-28 15:34:44.409467,7802
2920,2020-05-28 15:35:16.351188,7817
2921,2020-05-28 15:35:48.372057,7820
2922,2020-05-28 15:36:20.612418,7813
2923,2020-05-28 15:36:52.370453,7823
2924,2020-05-28 15:37:24.928230,7851
2925,2020-05-28 15:37:56.386923,7854
2926,2020-05-28 15:38:28.409927,7876
2927,2020-05-28 15:39:00.460238,7884
2928,2020-05-28 15:39:32.376743,7889
